feature_index,median_log2FC_SUP_vs_C,mean_log2FC_SUP_vs_C,wilcoxon_p,wilcoxon_q_bh,sup_detect_frac,c_detect_frac,mean_sup_rel_abund,tau_species_specificity,top_species,is_secreted,is_uniquely_secreted,row ID,row m/z,row retention time,adduct,parent_mass,charge,has_ms2,detection_count,detection_rate
11295,1.3541339744525238,1.6126932576489854,1.2747229855508809e-43,2.918656357776109e-43,0.8972602739726028,0.1232876712328767,4.2734262867723936e-06,0.8613725212139771,Rhodotorula araucariae,True,True,20252,161.132,4.257739,[M-2H2O+H]1+,196.1457,1,True,311,0.49
3824,1.05643436289089,0.9114281569434498,3.2972260929141066e-36,6.426049707574365e-36,0.7191780821917808,0.017123287671232876,4.058530610900827e-06,0.9539860948767331,Rhodotorula paludigena,True,True,4642,486.281,3.636708,[M+Na]1+,463.2918,1,True,222,0.35
722,1.068872979311568,0.35752258585678454,1.4583843515422916e-05,1.76969561106982e-05,0.8732876712328768,0.1952054794520548,3.92551282430596e-06,0.9698162998898369,Rhodotorula sphaerocarpa,True,True,820,395.2776,5.326,[M+ACN+H]1+,353.2441,1,True,324,0.52
5842,1.454716440591429,1.5176938457862619,1.2383765391869726e-49,1.477636660928157e-48,1.0,0.017123287671232876,3.8319939253533015e-06,0.8579151853513354,Rhodotorula paludigena,True,True,7265,225.1629,4.045343,[M+H]1+,,1,True,308,0.49
5315,1.7698552802005132,1.7496993673790153,5.625872443254172e-45,1.3492180432191944e-44,0.928082191780822,0.00684931506849315,3.7711914196100216e-06,0.9385870444673413,Rhodotorula taiwanensis,True,True,6546,487.3246,4.957979,[M+H]1+,486.3173,1,True,284,0.45
11224,1.895866380064888,1.942802442069152,5.357315199339612e-48,1.5896742702691594e-47,0.9657534246575342,0.0,3.710283830208997e-06,0.9095093218997592,Rhodotorula toruloides,True,True,19967,660.3018,3.601263,[M+Na]1+,637.312,1,True,293,0.47
7486,1.1586144345801528,1.255981034702584,9.021769124883535e-32,1.6415277779366969e-31,0.6712328767123288,0.023972602739726026,3.4650441851596614e-06,0.8811361290392601,Rhodotorula toruloides,True,True,9805,355.1515,7.549555,[M+H]1+,,1,True,215,0.34
5204,1.2796160244225168,0.9812692268010026,7.132072936153857e-31,1.2797298966519972e-30,0.5993150684931506,0.030821917808219176,3.395661087693623e-06,0.9843325231575859,Rhodotorula diobovata,True,True,6389,936.4757,3.617437,[M+2H]2+,,2,True,192,0.31
10689,1.1262890519377413,1.1508567836192032,2.8102524089584373e-29,4.9351658433450743e-29,0.6301369863013698,0.010273972602739725,3.1059502550152975e-06,0.9472816538973671,Rhodotorula taiwanensis,True,True,17953,205.1946,5.013488,[M+H]1+,,1,True,197,0.31
6812,1.0831242781439285,1.0514763792806578,6.80629574862603e-43,1.5233715522346215e-42,0.9417808219178082,0.04452054794520548,3.007512250185296e-06,0.8717737166296204,Rhodotorula paludigena,True,True,8685,554.2436,4.255456,[M+K]1+,515.2898,1,True,299,0.48
330,1.235268358971071,0.48933576296330183,1.3246494886052007e-08,1.724800721350565e-08,0.934931506849315,0.2191780821917808,2.959942801347146e-06,0.8631519059554753,Rhodotorula sphaerocarpa,True,True,354,471.3296,5.275,[M-2H2O+H]1+,506.3434,1,True,353,0.56
5987,1.102673827049029,0.9541113107595403,5.6249690428796106e-39,1.1533834828413032e-38,0.773972602739726,0.023972602739726026,2.9042582331612013e-06,0.8816485633700175,Rhodotorula paludigena,True,True,7461,984.5325,4.036347,[M+H]1+,,1,True,242,0.38
6590,1.061936495222322,1.0247634067125948,1.0978262267414448e-46,2.8761145228009748e-46,0.9383561643835616,0.03767123287671233,2.6715126696975963e-06,0.8722524963366536,Rhodotorula paludigena,True,True,8322,504.2702,4.036347,[M+K]1+,465.3069,1,True,296,0.47
2503,1.0705296509642022,0.4278749021620188,9.865200910838889e-09,1.287094274451356e-08,0.8287671232876712,0.13356164383561644,2.59816806897114e-06,0.931165857415357,Rhodotorula sphaerocarpa,True,True,2996,442.3228,5.469,[M+H]1+,440.3121,1,True,288,0.46
7668,1.092263674597668,1.1335281185603538,2.5217816936900403e-48,7.801806899288832e-48,0.9726027397260274,0.017123287671232876,2.5423967386730954e-06,0.8689696721842345,Rhodotorula paludigena,True,True,10122,210.1352,4.045343,[M-H2O+H]1+,226.1349,1,True,300,0.48
13261,1.0278434491288955,1.1929905771155236,1.8016495388739708e-35,3.4678303204348493e-35,0.7123287671232876,0.02054794520547945,2.5032008179392472e-06,0.8548300934098291,Rhodotorula araucariae,True,True,29958,197.153,4.257739,[M+H]1+,196.1457,1,True,222,0.35
9546,1.241639248947855,1.2906066189360152,1.0914769784911343e-46,2.859939357086027e-46,0.9383561643835616,0.00684931506849315,2.4850735345553903e-06,0.9543732123959157,Rhodotorula sphaerocarpa,True,True,14446,452.2966,4.055341,[M+Na]1+,429.3074,1,True,286,0.45
8287,1.0242990569240795,1.0078071569720815,1.9495271070730564e-43,4.438204169600942e-43,0.8938356164383562,0.03424657534246575,2.321724041474809e-06,0.8858545610563511,Rhodotorula paludigena,True,True,11328,410.2679,3.95477,[M-3H2O+H]1+,463.292,1,True,286,0.45
11437,1.49615419524233,1.3977787650526068,4.136224247234899e-44,9.617428019054723e-44,0.9075342465753424,0.06506849315068493,2.238713626360108e-06,0.8867199207754907,Rhodotorula graminis,True,True,20786,861.4489,3.683495,[M+2H]2+,,2,True,297,0.47
11800,1.375844528784024,1.018270190552461,2.5535187837541065e-32,4.6853239834032207e-32,0.660958904109589,0.08904109589041095,2.1460370427304378e-06,0.9556136781022567,Rhodotorula diobovata,True,True,22338,954.4874,3.585097,[M+Na]1+,931.4983,1,True,229,0.36
13210,1.5561952066672085,1.1436533417277148,1.9423613274338613e-29,3.4206000862249107e-29,0.5684931506849316,0.0273972602739726,2.0631180154750987e-06,0.9069589202211085,Rhodotorula diobovata,True,True,29696,706.3552,3.359627,[M+2H]2+,1410.6947,2,True,177,0.28
11695,1.4446556606588672,1.1106000412640664,5.23953462037631e-28,9.04185116441102e-28,0.547945205479452,0.003424657534246575,2.0382630053125365e-06,0.8865521122450055,Rhodotorula taiwanensis,True,True,21889,389.1768,3.025382,[M+H]1+,,1,True,168,0.27
14961,1.6169254944482936,1.3684658172963307,3.857504341543189e-40,8.087389076519045e-40,0.8013698630136986,0.017123287671232876,2.002909780019245e-06,0.9131566505817903,Rhodotorula kratochvilovae,True,True,41693,853.4338,3.555633,[M+2H]2+,,2,True,252,0.4
9877,1.087688292297202,1.1094148112674063,8.996685983038254e-42,1.9552079238187726e-41,0.8356164383561644,0.010273972602739725,1.8685361431386103e-06,0.9080789243888455,Rhodotorula taiwanensis,True,True,15416,475.286,3.891206,[M+Na]1+,452.2968,1,True,258,0.41
11433,1.1666662212184407,1.1369411627144124,1.4053890479318117e-43,3.209286064153013e-43,0.8732876712328768,0.010273972602739725,1.843033620385468e-06,0.9810072766771329,Pseudomicrostroma phylloplanum,True,True,20766,382.1527,3.704022,[M+H]1+,,1,True,265,0.42
14405,1.186802879961768,1.0575293371996364,2.0961363015473303e-36,4.102840133853188e-36,0.839041095890411,0.07191780821917808,1.597840932149858e-06,0.873805126002301,Rhodotorula paludigena,True,True,37378,871.4197,3.937698,[M+2H]2+,,2,True,274,0.44
9796,1.2105588178530948,0.8438297512915724,6.040704231167413e-27,1.0245797227482208e-26,0.5171232876712328,0.010273972602739725,1.5013405300457033e-06,0.9585469630064505,Rhodotorula dairenensis,True,True,15172,1063.5402,3.621046,[M+2H]2+,,2,True,164,0.26
59,5.733966941712476,5.894261867579717,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.01480787907815451,0.19761081089720145,Rhodotorula glutinis,True,False,60,211.1437,1.563695,[M+H]1+,,1,True,625,0.99
103,5.908876884850431,6.276151899152051,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.00975554755186696,0.1400847086919919,Rhodotorula graminis,True,False,106,245.1279,1.834357,[M+H]1+,,1,True,623,0.99
126,5.914194186652975,6.133543509403558,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.009694155847704567,0.20019761670759245,Rhodotorula glutinis,True,False,129,211.1435,1.461493,[M+H]1+,,1,True,625,0.99
105,5.998335987003852,6.07538329247823,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.009578643598477049,0.2714096282311263,Rhodotorula glutinis,True,False,108,211.1435,1.677,[M+H]1+,,1,True,627,1.0
74,1.15971404309039,1.088307296463628,7.091870721421005e-24,1.138883309953273e-23,1.0,1.0,0.008381969844688334,0.398226904828816,Rhodotorula sp. clade I,True,False,76,415.2098,4.888237,[M+H]1+,414.2025,1,True,629,1.0
121,5.429962901597195,5.88401790083887,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.00804065449528422,0.17486173917348355,Rhodotorula araucariae,True,False,124,197.1281,0.985201,[M+H]1+,,1,True,627,1.0
206,6.986876084265917,7.085826294996415,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.005596518314818918,0.21109577297451745,Rhodotorula graminis,True,False,218,261.1587,2.821151,[M+3Na-2H]1+,194.2007,1,True,601,0.96
215,6.392791963630822,6.675899917059047,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.0054976507431011516,0.2530986563792684,Rhodotorula glutinis,True,False,228,245.1279,1.980456,[M+H]1+,,1,True,617,0.98
146,7.88039606690586,7.849912198771992,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.005155854617725352,0.19082792234333773,Rhodotorula araucariae,True,False,150,622.306,2.748807,[M+H]1+,621.2987,1,True,601,0.96
212,11.238342595226008,11.177938514282223,1.8048896005934408e-49,1.477636660928157e-48,0.9965753424657534,0.5273972602739726,0.004620071313555039,0.19074794007939344,Rhodotorula araucariae,True,False,225,518.2953,1.637673,[M+H]1+,,1,True,460,0.73
96,2.797914271716537,2.669029856432996,3.606382598587172e-49,1.477636660928157e-48,1.0,1.0,0.00400138605181182,0.4134770733335604,Rhodotorula sp. clade XI,True,False,98,188.0704,0.579,[M+H]1+,,1,True,603,0.96
317,6.680368707687281,6.929707187678272,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.0036498745773357846,0.2158778437564573,Rhodotorula graminis,True,False,336,247.1432,2.413985,[M+H]1+,,1,True,601,0.96
312,9.603799978255335,9.505098889598504,1.2383765391869726e-49,1.477636660928157e-48,1.0,0.910958904109589,0.0034215459140119974,0.2242515714786038,Rhodotorula araucariae,True,False,331,774.4367,2.808574,[M+H]1+,773.4294,1,True,575,0.91
85,2.3947304235679283,2.1858860270469638,1.4332413181370635e-48,4.6286039896937304e-48,0.9965753424657534,1.0,0.0033931615723564066,0.331776293030988,Rhodotorula mucilaginosa,True,False,87,188.0702,0.624,[M+H]1+,187.0629,1,True,608,0.97
344,6.830593824617592,6.969832347922738,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.0033512939696323536,0.2568399183416412,Rhodotorula graminis,True,False,370,227.1745,2.606873,[M+H]1+,,1,True,625,0.99
336,6.816153233389937,6.938446279078853,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.003296095241992994,0.20152518320672833,Rhodotorula graminis,True,False,360,227.1745,2.689097,[M+H]1+,,1,True,625,0.99
287,10.395534890507873,10.232797447957147,1.8048896005934408e-49,1.477636660928157e-48,0.9965753424657534,0.6472602739726028,0.0032854830250486603,0.10013724788774656,Rhodotorula toruloides,True,False,305,532.2858,1.41945,[M+Na]1+,509.2966,1,True,496,0.79
352,7.436785753311475,7.457868614437885,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.00325513956657098,0.19512475695189055,Rhodotorula graminis,True,False,378,261.1588,2.878174,[M+3Na-2H]1+,194.201,1,True,601,0.96
256,7.70131320433935,7.640905835495964,1.2512008710066128e-49,1.477636660928157e-48,0.9965753424657534,1.0,0.003029527884976925,0.2107060398498052,Pseudomicrostroma phylloplanum,True,False,273,622.3062,2.922403,[M+H]1+,621.2989,1,True,600,0.95
364,7.564426625255747,7.565324419919358,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.00297258861469554,0.17294761275056414,Rhodotorula graminis,True,False,391,295.1429,3.11227,[M+3Na-2H]1+,228.1849,1,True,601,0.96
390,6.012611573304481,6.1772927823849715,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.0027572500207242454,0.2346683655881002,Rhodotorula glutinis,True,False,420,213.1593,2.090853,[M+H]1+,,1,True,601,0.96
233,8.05955193153197,8.015064553173216,1.2512008710066128e-49,1.477636660928157e-48,0.9965753424657534,0.9965753424657534,0.002735998275808494,0.2833389603862391,Rhodotorula araucariae,True,False,247,690.3912,1.488608,[M+H]1+,,1,True,599,0.95
407,8.52514739645828,8.480687479761066,1.2383765391869726e-49,1.477636660928157e-48,1.0,0.9965753424657534,0.0022860530656741936,0.3580001773345991,Rhodotorula glutinis,True,False,440,211.1435,8.024,[M+H]1+,,1,True,626,1.0
471,9.150976575620366,8.972340521247308,1.8048896005934408e-49,1.477636660928157e-48,0.9965753424657534,0.9006849315068494,0.002285841231717372,0.12930748194055589,Cystobasidium sp.,True,False,521,393.2123,1.73852,[M+H]1+,392.205,1,True,573,0.91
347,1.182066376325462,1.093976259591611,9.396582515319503e-24,1.5075145937151093e-23,1.0,1.0,0.002221680142074296,0.3874526590180719,Rhodotorula sp. clade I,True,False,373,416.2132,4.888237,[M+H]1+,414.2025,1,True,629,1.0
217,8.970990037645077,8.784419413666967,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.660958904109589,0.002131574254506438,0.6238873203786962,Rhodotorula sp. clade I,True,False,230,477.2695,1.455716,[M+H]1+,476.2622,1,True,498,0.79
277,5.830581741126455,5.810830798303269,1.2512008710066128e-49,1.477636660928157e-48,1.0,1.0,0.0021268965000961993,0.6804446738616843,Rhodotorula taiwanensis,True,False,295,164.1067,2.136564,[M+H]1+,,1,True,611,0.97
331,6.946641892310055,6.9365474228595385,1.2772474978720139e-49,1.477636660928157e-48,0.9931506849315068,1.0,0.002064998966784792,0.25317477815185596,Rhodotorula diobovata,True,False,355,698.3237,1.531687,[M+H]1+,,1,True,599,0.95
427,9.521422785903862,9.392488541477512,1.8048896005934408e-49,1.477636660928157e-48,0.9965753424657534,0.6952054794520548,0.002039258407590051,0.1743465018543649,Rhodotorula toruloides,True,False,467,507.2794,2.361413,[M+Na]1+,484.2996,1,True,510,0.81
392,4.3091219606408036,4.713352146500659,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.001953196805387774,0.26703038874280205,Cystobasidium sp.,True,False,422,185.1281,1.235037,[M+H]1+,,1,True,625,0.99
472,6.276962514332761,6.388395480942937,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.0018627086313932183,0.31969356970335133,Rhodotorula glutinis,True,False,522,390.2011,2.821757,[M+H]1+,389.1938,1,True,601,0.96
413,7.5778245622779306,7.399662101468357,1.2383765391869726e-49,1.477636660928157e-48,1.0,0.9897260273972602,0.0018221572190493605,0.1837339329715707,Rhodotorula araucariae,True,False,448,498.3025,0.922811,[M+H]1+,497.2952,1,True,598,0.95
564,8.286146384261645,8.288602955317426,1.823645343849845e-49,1.477636660928157e-48,0.9931506849315068,0.9623287671232876,0.0017949249807558759,0.27323642638771695,Rhodotorula araucariae,True,False,631,610.2965,1.685344,[M+H]1+,,1,True,588,0.93
550,8.58480943769898,8.648655777067038,1.8048896005934408e-49,1.477636660928157e-48,0.9965753424657534,0.8664383561643836,0.0017845652572420817,0.3273616267360391,Rhodotorula araucariae,True,False,616,885.4672,3.484,[M+H]1+,884.4599,1,True,561,0.89
247,10.444700481470717,9.896639979399357,1.8048896005934408e-49,1.477636660928157e-48,0.9965753424657534,0.2534246575342466,0.0017597930834191856,0.5758078707612909,Cystobasidium sp.,True,False,263,279.1695,1.203,[M+H]1+,278.1622,1,True,381,0.61
674,5.660514661310291,5.81220975823154,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.0017412567757712236,0.19103303586900486,Rhodotorula dairenensis,True,False,761,212.1471,1.564768,[M+H]1+,,1,True,605,0.96
580,8.839061749509796,8.780519234432335,1.8048896005934408e-49,1.477636660928157e-48,0.9965753424657534,0.821917808219178,0.0017397344855404734,0.16759965235112445,Rhodotorula sp. clade I,True,False,650,760.3966,2.596068,[M+H]1+,,1,True,548,0.87
533,5.08081652110716,5.499227046409465,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.0017257253994697433,0.1394798501854949,Rhodotorula graminis,True,False,595,261.1227,1.007233,[M-H2O+H]1+,278.1293,1,True,601,0.96
452,8.62946655928655,8.305022144331454,1.8048896005934408e-49,1.477636660928157e-48,0.9965753424657534,0.886986301369863,0.001724943330133266,0.32947793344392406,Rhodotorula sp. clade I,True,False,499,512.3174,1.487,[M+H]1+,,1,True,566,0.9
281,10.584204900500236,9.884371424494951,2.6305773906156654e-49,1.477636660928157e-48,0.9931506849315068,0.1267123287671233,0.0017168944159317932,0.42347648866241855,Rhodotorula sp. clade XI,True,False,299,392.2172,0.902922,[M+H]1+,,1,True,342,0.54
148,8.603491155822102,8.296791915881379,4.6991566090148634e-49,1.7708035472642074e-48,0.9931506849315068,0.7157534246575342,0.001699677194720202,0.6353641017575611,Rhodotorula sp. clade XIII,True,False,152,279.1697,1.285998,[M+H]1+,,1,True,515,0.82
15889,7.15239322763056,6.869527918466629,1.2772474978720139e-49,1.477636660928157e-48,0.9931506849315068,0.9931506849315068,0.00169180725706757,0.5748326467617305,Rhodotorula taiwanensis,True,False,49478,532.2863,1.508644,[M+H]1+,,1,True,597,0.95
989,8.246649330663262,8.17662860263001,1.2383765391869726e-49,1.477636660928157e-48,1.0,0.9965753424657534,0.0016668685890170276,0.39164862833139646,Rhodotorula glutinis,True,False,1133,211.1438,8.583,[M+H]1+,,1,True,624,0.99
671,9.243565593714722,9.183677391851445,2.6305773906156654e-49,1.477636660928157e-48,0.9931506849315068,0.678082191780822,0.0016644206863920873,0.16079991193074666,Rhodotorula dairenensis,True,False,757,928.4492,2.011823,[M+H]1+,,1,True,506,0.8
244,6.527019438934471,8.513673946746739,2.6305773906156654e-49,1.477636660928157e-48,0.9931506849315068,0.017123287671232876,0.0016592207364061501,0.49041514263074465,Rhodotorula sp. clade XIII,True,False,259,477.269,1.31134,[M+H]1+,,1,True,306,0.49
450,7.726721973098417,7.634218558869749,1.2512008710066128e-49,1.477636660928157e-48,0.9965753424657534,0.9863013698630136,0.001654961797424386,0.21604958941685262,Rhodotorula araucariae,True,False,496,623.3096,2.748807,[M+H]1+,621.2987,1,True,596,0.95
632,4.393681846473519,4.775629545067665,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.0016284984724788496,0.2048829409464134,Rhodotorula araucariae,True,False,716,219.1123,1.403713,[M+H]1+,,1,True,605,0.96
724,6.108163832343794,6.331911646747133,1.2383765391869726e-49,1.477636660928157e-48,1.0,1.0,0.0016067569587279147,0.19503390393010106,Rhodotorula glutinis,True,False,822,311.1381,2.183,[M+3Na-2H]1+,244.1801,1,True,601,0.96
602,7.9694088726713375,7.923699185977826,1.2512008710066128e-49,1.477636660928157e-48,0.9965753424657534,0.9623287671232876,0.001584530980629137,0.33158250860342187,Rhodotorula araucariae,True,False,679,530.2705,1.318348,[M+H]1+,,1,True,589,0.94
628,9.049270723393501,9.028839857477623,1.8048896005934408e-49,1.477636660928157e-48,0.9965753424657534,0.6986301369863014,0.001579012060227005,0.111534532310717,Rhodotorula toruloides,True,False,712,738.3544,2.123169,[M-NH3+H2O+H]1+,736.3754,1,True,511,0.81
255,4.097737813341771,3.8912443814498787,7.242727398984143e-46,1.8086884385353063e-45,1.0,0.821917808219178,0.0015738163984331788,0.5445317996008951,Rhodotorula sp. clade I,True,False,272,531.2725,4.888027,[M+H]1+,,1,True,553,0.88
676,7.424456177634445,7.281483865263709,1.2904725198857032e-49,1.477636660928157e-48,0.9931506849315068,0.9897260273972602,0.0015722987718880493,0.2461304775405112,Rhodotorula araucariae,True,False,763,518.2955,1.767808,[M+H]1+,,1,True,596,0.95
